day,trips,passenger_count,trip_time_in_secs,trip_distance,fare_amount
3003,40,51,25802,119,469.5
3004,49,57,26632,82,406.5
3005,55,60,25530,145,557.5
3006,44,54,25635,100,440.0
3007,44,53,25522,94,434.5
3008,49,56,25534,155,476.0
3009,39,43,25284,120,456.5
3010,35,46,25329,186,550.5
3011,42,50,25432,142,534.5
3012,37,40,25832,127,480.5
3013,42,48,25492,127,503.0
3014,38,45,25940,143,527.0
3015,24,25,25983,117,413.5
3016,35,46,27950,118,487.5
3017,27,27,25860,112,417.5
3018,38,45,25353,148,559.0
3019,45,55,25317,132,552.0
3020,46,58,26207,108,464.0
3021,41,45,25235,116,440.5
3022,42,44,25496,108,480.5
3023,27,27,25260,85,369.5
3024,22,22,25200,128,479.0
3025,25,25,26640,104,454.0
3026,30,31,26658,130,485.0
3027,24,24,25680,112,445.0
3028,25,26,25860,111,412.0
3029,27,44,25440,151,531.5
3030,37,48,25500,133,561.5
3031,24,38,25221,124,553.0
3032,23,27,25471,110,410.5
3033,28,39,25740,95,535.0
3034,27,37,27000,141,497.0
3035,27,43,25680,115,437.5
3036,39,57,25380,115,449.5
3037,41,55,25620,118,487.0
3038,36,51,25560,111,441.5
3039,24,27,26880,121,442.5
3040,21,23,26640,134,452.0
3041,45,69,26400,124,478.0
3042,43,62,25920,122,567.5
3043,29,46,25500,106,388.0
3044,30,44,26040,87,391.5
3045,41,50,25680,114,452.5
3046,29,45,25740,129,455.5
3047,28,36,25320,132,460.0
3048,30,44,25920,132,499.0
3049,31,38,25680,122,471.5
3050,38,47,25980,117,461.0
3051,36,48,25380,100,402.5
3052,27,36,25860,111,427.5
3053,29,45,25680,119,433.0
3054,31,37,25560,130,451.0
3055,37,51,25740,99,409.5
3056,36,39,26334,110,475.5
3057,33,38,27818,109,445.0
3058,34,43,25616,108,456.0
3059,33,39,26020,102,417.0
3060,31,34,26179,105,421.5
3061,44,46,25574,104,406.0
3062,33,39,25335,95,400.0
3063,27,28,26657,73,408.0
3064,38,40,25310,87,395.5
3065,32,32,25599,100,452.0
3066,36,43,25562,106,451.0
3067,33,44,25260,135,482.0
3068,41,44,25868,85,426.0
3069,37,43,25932,108,440.0
3070,36,41,26434,101,426.0
3071,33,33,25279,100,429.5
3072,28,31,26047,99,408.0
3073,44,44,25471,87,441.0
3074,35,37,25322,72,382.0
3075,37,43,25640,90,401.0
3076,43,51,25527,102,439.5
3077,29,33,25861,91,386.5
3078,39,58,25570,105,448.5
3079,37,49,25574,79,381.0
3080,36,36,25964,96,417.5
3081,43,54,25808,98,451.5
3082,36,43,25454,107,475.5
3083,37,62,25232,89,391.5
3084,33,57,25611,160,433.0
3085,26,32,25257,132,456.0
3086,37,37,25200,117,464.0
3087,40,63,26107,102,455.5
3088,41,48,25543,106,427.5
3089,37,40,25739,118,450.5
3090,28,37,25634,95,467.5
3091,40,46,26100,114,476.5
3092,35,35,25320,112,452.0
3093,36,36,25200,120,449.0
3094,41,50,26000,91,418.5
3095,26,26,25221,128,449.5
3096,42,42,25500,103,426.0
3097,43,43,25811,139,446.5
3098,39,39,25560,106,427.0
3099,41,41,25440,103,438.5
3100,35,35,25740,129,463.0
3101,44,44,25440,118,457.5
3102,36,36,27420,122,462.0
3103,29,29,25860,118,446.0
3104,37,37,25800,122,468.5
3105,40,40,25200,107,436.0
3106,39,39,27000,108,462.0
3107,36,36,26160,136,472.0
3108,34,34,25620,134,464.5
3109,26,26,26100,135,458.0
3110,44,44,25380,101,425.5
3111,37,37,25500,102,419.0
3112,17,21,25530,100,397.5
3113,39,43,25744,98,742.5
3114,32,44,27037,137,488.0
3115,32,37,25257,105,482.0
3116,23,33,25266,110,409.0
3117,27,31,29046,111,461.5
3118,31,31,26036,123,456.0
3119,27,33,25918,118,436.0
3120,23,31,25202,110,407.0
3121,27,38,25491,150,513.0
3122,29,38,25351,93,455.5
3123,25,34,25478,123,467.5
3124,23,33,26716,137,469.5
3125,24,32,25392,98,378.5
3126,34,34,25558,100,467.0
3127,26,37,25708,105,402.0
3128,27,35,26269,107,468.0
3129,24,38,25471,131,448.5
3130,40,60,25890,116,510.0
3131,31,51,27007,129,507.5
3132,26,38,25457,123,440.0
3133,36,54,25383,129,471.5
3134,27,34,25253,136,467.0
3135,33,57,26825,114,454.0
3136,29,53,25467,148,506.5
3137,35,54,25262,127,476.5
3138,28,38,26863,119,424.0
3139,33,48,25391,122,453.5
3140,27,37,25393,149,509.0
3141,25,36,25425,159,496.5
3142,32,48,25639,122,491.5
3143,43,58,25630,106,452.0
3144,31,47,25646,143,506.0
3145,27,31,25389,104,430.0
3146,29,48,25641,144,534.0
3147,38,47,25447,137,505.5
3148,35,52,25946,114,445.0
3149,41,59,25398,107,462.0
3150,45,72,26107,96,435.0
3151,37,51,26152,108,419.5
3152,36,51,27192,114,467.5
3153,41,51,25269,96,421.5
3154,35,35,25796,79,380.5
3155,41,42,26022,95,417.5
3156,41,42,25493,104,483.0
3157,45,48,25412,88,408.5
3158,40,40,26173,92,435.5
3159,33,35,25557,86,392.0
3160,34,41,25260,98,433.5
3161,46,51,25888,103,447.0
3162,32,35,25443,76,367.5
3163,40,49,25503,78,397.0
3164,36,44,25213,94,412.0
3165,42,42,26047,77,382.5
3166,41,46,25698,93,418.5
3167,41,48,27542,86,420.0
3168,40,42,25704,93,393.5
3169,41,41,25885,109,448.0
3170,49,52,25357,88,433.5
3171,34,35,25231,91,391.5
3172,47,49,25709,107,458.5
3173,37,40,25560,97,393.0
3174,51,51,25296,98,437.0
3175,36,37,25473,107,379.0
3176,46,47,25737,120,485.5
3177,39,39,25540,93,416.5
3178,35,46,25637,94,404.5
3179,45,47,25981,105,550.0
3180,44,46,25410,110,453.0
3181,38,47,25904,114,443.0
3182,41,44,26298,94,405.0
3183,47,48,25532,72,388.5
3184,46,46,26357,93,424.0
3185,40,40,25321,88,404.5
3186,43,45,25732,97,422.5
3187,39,39,25550,91,408.5
3188,44,44,26400,88,410.0
3189,39,39,25440,82,389.5
3190,41,41,25200,76,378.0
3191,38,39,25260,71,359.5
3192,41,41,25200,82,379.5
3193,33,33,25980,85,371.0
3194,33,33,25680,77,369.5
3195,45,45,25260,75,380.0
3196,37,37,26880,86,403.0
3197,40,45,25506,83,390.0
3198,41,41,25380,79,384.5
3199,38,44,25670,93,389.5
3200,44,46,25383,84,416.5
3201,38,38,25941,87,395.0
3202,34,36,25236,79,374.5
3203,36,44,26174,107,437.0
3204,41,47,25594,74,373.5
3205,36,36,25283,64,340.5
3206,38,45,26221,117,465.5
3207,40,54,25699,117,466.0
3208,41,44,25309,99,420.0
3209,40,48,26005,78,435.0
3210,36,42,25249,96,406.0
3211,32,42,25870,110,426.5
3212,40,50,25554,85,413.0
3213,33,40,26182,108,452.5
3214,36,44,27144,120,467.5
3215,38,52,25980,125,471.0
3216,41,56,25255,76,400.5
3217,36,47,25481,97,416.5
3218,40,56,25563,84,393.0
3219,34,43,25483,99,396.0
3220,41,62,25986,113,457.5
3221,35,41,26110,110,444.0
3222,36,54,26259,124,471.5
3223,38,57,25834,110,449.5
3224,37,46,25539,98,407.0
3225,32,51,25380,126,460.5
3226,41,57,25324,101,445.0
3227,39,58,25312,90,401.5
3228,31,39,25473,150,518.0
3229,41,62,25290,93,399.0
3230,39,54,25643,106,441.5
3231,35,44,25364,80,382.5
3232,34,50,25378,147,520.5
3233,36,52,25328,103,422.5
3234,28,39,25273,131,452.0
3235,40,65,25408,105,439.0
3236,42,65,25201,106,475.0
3237,38,58,25489,94,408.5
3238,39,50,25802,99,421.0
3239,33,49,25273,119,448.5
3240,47,63,25612,116,455.0
3241,34,43,25444,104,402.0
3242,45,51,25335,96,446.0
3243,39,58,25428,110,436.5
3244,40,49,25202,99,378.0
3245,33,34,25841,109,384.5
3246,40,43,25552,94,374.5
3247,34,34,25325,122,452.0
3248,36,39,26208,100,374.0
3249,40,43,25319,78,368.5
3250,36,36,25406,104,393.0
3251,41,41,25449,81,337.0
3252,41,41,25474,77,369.5
3253,40,40,25893,108,444.0
3254,38,38,25903,80,387.0
3255,39,40,25482,129,469.5
3256,40,40,25436,80,387.0
3257,37,37,25367,83,386.0
3258,38,38,26075,106,408.0
3259,39,39,25259,82,390.0
3260,32,33,26103,98,387.5
3261,34,35,25226,112,429.0
3262,34,34,25658,87,378.5
3263,39,39,25838,110,448.0
3264,36,36,26914,116,453.5
3265,32,32,25380,141,490.5
3266,31,31,28106,141,487.0
3267,41,41,25305,104,401.0
3268,38,38,26211,126,477.0
3269,35,36,25298,112,456.5
3270,35,35,26050,127,447.0
3271,38,38,25556,121,448.5
3272,28,28,25818,103,380.5
3273,35,35,25519,129,471.0
3274,35,35,25217,120,451.5
3275,39,40,25365,118,456.5
3276,42,43,25364,101,426.5
3277,40,44,25299,91,426.5
3278,29,29,26189,122,446.5
3279,35,35,27101,116,454.0
3280,38,41,25254,116,429.5
3281,48,49,25302,107,472.0
3282,45,52,25285,119,467.0
3283,43,58,26381,115,472.0
3284,29,34,26418,126,436.5
3285,40,50,25309,95,413.5
3286,44,57,25458,100,432.0
3287,45,57,26301,100,445.5
3288,42,51,25668,90,413.0
3289,37,44,25454,78,378.5
3290,39,46,25282,77,375.5
3291,41,47,25276,85,406.5
3292,32,42,25425,85,381.0
3293,35,43,25331,98,408.5
3294,42,50,25710,100,432.0
3295,46,53,25448,76,381.0
3296,41,51,26016,95,427.0
3297,36,46,28010,123,470.0
3298,39,51,25501,103,424.5
3299,41,50,26002,94,416.0
3300,43,64,25664,95,427.5
3301,32,45,25229,105,417.5
3302,36,62,25765,148,524.5
3303,41,50,25796,91,413.5
3304,40,56,26039,100,430.0
3305,37,43,27542,91,419.0
3306,52,81,25335,109,462.0
3307,43,63,25895,111,470.0
3308,50,64,26742,90,442.0
3309,46,68,25364,125,480.0
3310,40,61,25861,104,430.0
3311,36,54,25522,106,431.0
3312,51,76,25911,107,474.0
3313,50,67,26307,110,503.25
3314,37,54,25291,111,435.0
3315,37,55,25341,116,447.5
3316,41,56,25832,121,473.0
3317,38,59,25995,114,452.5
3318,40,65,26335,141,496.5
3319,39,58,25238,98,415.0
3320,41,57,25484,122,479.0
3321,35,61,25262,118,438.5
3322,40,54,26361,115,461.0
3323,27,35,25244,69,316.0
3324,37,45,25524,78,379.0
3325,27,32,25864,106,424.0
3326,46,56,25208,92,417.5
3327,31,35,25316,133,500.75
3328,41,50,26063,83,418.0
3329,32,39,27500,118,436.0
3330,40,47,25251,88,399.0
3331,37,52,26145,99,418.5
3332,35,47,25766,133,492.0
3333,31,47,25590,101,447.5
3334,33,41,25648,81,375.0
3335,42,46,25201,80,384.0
3336,33,41,25295,87,376.5
3337,41,59,25418,100,407.5
3338,37,46,25564,88,396.0
3339,39,59,25702,120,461.5
3340,35,53,26256,106,423.0
3341,38,57,25878,118,459.0
3342,40,58,25407,115,466.0
3343,38,50,25675,110,445.5
3344,46,77,25233,100,464.5
3345,51,66,25215,110,488.5
3346,52,69,25398,98,446.5
3347,41,73,25289,118,464.5
3348,40,66,28673,118,477.0
3349,36,63,25553,107,455.5
3350,32,51,25532,116,435.0
3351,45,63,26177,105,454.5
3352,47,65,26162,85,419.0
3353,46,53,25333,90,423.0
3354,39,44,25252,84,389.5
3355,43,58,25230,93,415.5
3356,43,54,25500,102,432.0
3357,46,54,25561,80,402.5
3358,44,54,26258,91,429.0
3359,41,56,25343,77,379.5
3360,36,47,25477,151,369.5
3361,39,54,25599,76,371.0
3362,41,48,25521,88,401.5
3363,48,91,25402,94,429.5
3364,50,90,25293,96,435.5
3365,45,53,25630,82,409.0
3366,40,51,25549,82,387.0
3367,39,70,25467,87,420.5
3368,42,87,25765,113,458.5
3369,33,75,25440,93,396.5
3370,48,95,25440,90,427.5
3371,47,80,25380,79,403.5
3372,38,104,25800,96,406.0
3373,39,79,25260,82,392.0
3374,30,103,25680,99,398.0
3375,40,138,25680,99,426.0
3376,40,130,25260,85,392.5
3377,40,212,25740,114,457.0
3378,35,154,25740,93,400.5
3379,43,114,25560,97,422.5
3380,41,246,25320,93,401.5
3381,34,195,25980,100,406.5
3382,33,124,25560,92,392.5
3383,42,247,27120,84,441.0
3384,37,221,25860,97,409.0
3385,38,224,25560,102,472.0
3386,45,269,25500,102,429.5
3387,33,197,26040,116,442.0
3388,49,294,25560,95,420.0
3389,47,273,25320,89,490.0
3390,37,204,25260,97,423.5
3391,45,247,25320,93,406.5
3392,44,243,26220,91,410.0
3393,41,224,25260,111,512.5
3394,37,190,25200,97,462.0
3395,35,210,25560,105,423.0
3396,40,220,25440,101,424.0
3397,41,201,25980,103,449.0
3398,37,181,25320,103,472.5
3399,29,145,25440,108,411.5
3400,34,170,25260,114,431.0
3401,43,226,25800,112,470.5
3402,38,191,25680,102,420.5
3403,38,186,25800,103,426.0
3404,35,175,25740,114,443.0
3405,40,202,25380,95,403.5
3406,37,186,25800,106,427.5
3407,43,212,25620,111,492.5
3408,39,196,25320,123,468.5
3409,36,181,25620,125,462.0
3410,40,201,25440,93,411.5
3411,50,251,25440,85,424.5
3412,38,190,25260,104,429.0
3413,45,226,25380,95,422.0
3414,41,206,25800,118,463.0
3415,36,180,26640,128,476.5
3416,38,190,25380,84,393.5
3417,33,163,25560,103,415.5
3418,37,185,25620,128,486.0
3419,33,81,25620,140,506.5
3420,35,139,25860,117,447.5
3421,32,161,25200,125,467.0
3422,30,110,25680,129,465.5
3423,28,96,25200,132,460.0
3424,42,211,26280,99,440.0
3425,27,99,25800,144,541.5
3426,37,77,26160,114,446.5
3427,28,28,25320,122,437.5
3428,34,34,25260,122,511.5
3429,38,38,25980,123,463.0
3430,41,141,25620,125,478.0
3431,25,93,26280,142,502.0
3432,39,75,25320,121,478.5
3433,30,66,25260,154,508.5
3434,37,37,25620,107,429.0
3435,40,40,25800,99,468.5
3436,37,37,25440,89,402.0
3437,42,42,25260,103,441.5
3438,42,42,25380,102,426.0
3439,39,39,25260,83,388.5
3440,46,46,26280,115,473.5
3441,38,39,25440,88,388.5
3442,41,41,26160,107,495.0
3443,33,33,25680,113,428.5
3444,35,35,26040,111,442.5
3445,42,42,25560,110,512.5
3446,51,51,26160,109,470.5
3447,38,39,25560,91,396.0
3448,36,36,25200,99,412.0
3449,43,44,25320,104,424.0
3450,44,44,25740,90,414.0
3451,35,35,25200,103,423.0
3452,41,41,25500,99,420.0
3453,38,38,25320,101,439.5
3454,41,42,25380,89,401.5
3455,41,41,26160,101,421.5
3456,41,41,25380,95,422.5
3457,43,43,25620,79,392.5
3458,40,40,25560,76,427.0
3459,40,40,25440,93,400.0
3460,43,49,25851,70,422.5
3461,33,34,25549,86,383.0
3462,37,37,25574,85,387.0
3463,41,42,25354,85,388.0
3464,41,41,25678,84,398.5
3465,41,42,26081,87,397.0
3466,37,53,25607,98,414.5
3467,41,64,25693,90,411.5
3468,42,48,26084,82,389.5
3469,36,39,26127,82,379.5
3470,31,35,25873,97,424.5
3471,33,43,25694,93,393.0
3472,39,49,25232,88,397.0
3473,29,43,25501,85,371.0
3474,36,52,25292,100,418.5
3475,38,66,26008,84,379.5
3476,36,44,25432,79,359.0
3477,36,53,25399,78,376.0
3478,39,52,25810,85,394.0
3479,40,53,25755,90,413.0
3480,38,56,25324,106,421.5
3481,36,57,25524,82,379.5
3482,40,61,25828,94,409.5
3483,40,51,25349,115,434.5
3484,41,53,26012,103,421.0
3485,45,56,25349,97,426.5
3486,32,45,25486,113,429.0
3487,29,43,25622,102,410.0
3488,35,53,25628,123,456.5
3489,44,68,26049,104,435.0
3490,38,53,25540,113,443.0
3491,36,56,25932,123,514.5
3492,40,46,25804,99,403.5
3493,41,46,25329,113,453.0
3494,45,55,25528,96,518.55
3495,40,53,25298,102,427.0
3496,44,58,26053,102,477.5
3497,41,48,25444,89,405.0
3498,39,39,25230,92,404.5
3499,35,42,25592,112,433.0
3500,35,36,26021,84,387.0
3501,41,41,25507,106,437.5
3502,38,44,25617,99,408.0
3503,38,43,25528,94,411.5
3504,38,41,26062,74,426.0
3505,36,36,25501,98,413.0
3506,37,37,25267,98,411.0
3507,35,35,25437,86,401.0
3508,42,43,25607,82,386.5
3509,39,41,25676,92,402.0
3510,46,53,25237,100,440.5
3511,41,41,25464,98,420.0
3512,46,59,25809,119,474.5
3513,48,62,25652,128,531.0
3514,43,61,25272,122,480.5
3515,41,48,25836,94,424.0
3516,45,56,25812,130,501.0
3517,44,65,25427,131,504.5
3518,46,68,26102,142,526.5
3519,44,66,25414,99,434.5
3520,38,50,25687,120,476.5
3521,42,65,25365,95,414.0
3522,47,63,25784,111,469.5
3523,39,61,26465,95,428.5
3524,36,54,25534,107,410.5
3525,43,65,26097,95,429.5
3526,38,51,25482,94,417.5
3527,41,69,25841,98,430.0
3528,41,46,25952,98,422.5
3529,44,62,25518,100,440.0
3530,43,65,25497,97,429.0
3531,47,71,25769,83,409.5
3532,45,69,25250,97,430.0
3533,44,66,26185,88,409.0
3534,34,52,25460,104,413.0
3535,41,53,25325,100,440.0
3536,29,44,25619,148,402.0
3537,44,59,25872,85,413.0
3538,48,63,25680,71,389.0
3539,42,70,25224,80,390.0
3540,37,61,25370,85,399.5
3541,39,64,26159,86,405.0
3542,36,167,25576,80,372.5
3543,42,56,25387,73,384.5
3544,33,136,25512,93,389.5
3545,35,174,28260,104,427.0
3546,39,130,25566,97,406.5
3547,38,128,25977,87,396.0
3548,29,138,25260,109,415.5
3549,41,205,25200,93,398.0
3550,31,147,25560,73,395.5
3551,43,217,26220,90,443.0
3552,39,188,25457,101,447.5
3553,42,216,25500,70,372.0
3554,37,200,26100,84,380.5
3555,36,184,25620,80,381.5
3556,32,156,25740,88,379.5
3557,33,148,25897,79,363.5
3558,42,190,25440,88,399.0
3559,30,137,25620,70,337.0
3560,36,171,25800,70,350.5
3561,34,135,26040,92,397.5
3562,42,161,26100,95,421.0
3563,39,105,26880,120,460.5
3564,41,151,25860,82,397.0
3565,40,81,25380,106,438.0
3566,46,47,25440,113,457.5
3567,47,48,25260,110,456.5
3568,44,46,25680,115,509.5
3569,43,147,25500,100,424.0
3570,47,48,25620,118,481.5
3571,41,43,25320,114,455.5
3572,50,52,25560,122,533.0
3573,44,45,26400,112,453.5
3574,41,41,25440,133,487.0
3575,38,38,25440,98,419.5
3576,41,41,26340,113,502.0
3577,42,42,26100,95,426.0
3578,39,40,25200,97,415.0
3579,39,39,25380,105,433.5
3580,51,51,25320,83,410.5
3581,33,33,25260,81,374.0
3582,47,47,25260,87,412.5
3583,45,45,25260,92,410.5
3584,46,46,25260,69,385.5
3585,40,40,25440,88,399.5
3586,36,36,25740,93,402.0
3587,43,47,25740,78,396.5
3588,45,77,25380,87,406.5
3589,36,64,25620,105,431.0
3590,35,115,25200,105,420.5
3591,45,133,25320,105,443.5
3592,39,180,25380,124,460.5
3593,40,92,25560,111,452.5
3594,38,122,25440,105,432.0
3595,40,72,25380,102,426.5
3596,40,188,26940,124,472.5
3597,47,119,25440,88,415.5
3598,32,136,25560,120,440.0
3599,42,198,25680,114,452.0
3600,44,196,25380,124,495.0
3601,39,187,26040,121,466.0
3602,46,206,26640,133,498.0
3603,36,168,25320,110,436.0
3604,34,146,25800,100,417.5
3605,42,194,25860,101,427.5
3606,44,179,25200,110,438.5
3607,44,135,25920,122,486.0
3608,47,154,25260,93,422.0
3609,40,118,25320,119,486.5
3610,43,85,25740,114,467.0
3611,43,89,25560,104,431.5
3612,40,145,25620,129,480.5
3613,37,169,25860,100,417.0
3614,42,123,25500,110,450.5
3615,42,85,25560,104,443.5
3616,36,71,25200,108,421.0
3617,34,69,25440,106,427.5
3618,44,87,25980,98,443.5
3619,45,88,25260,92,420.0
3620,35,69,25440,85,392.5
3621,45,101,25560,106,452.5
3622,45,91,25380,91,417.0
3623,42,84,25680,101,444.0
3624,42,78,26760,109,445.0
3625,37,48,26040,78,382.5
3626,33,48,25500,109,434.5
3627,45,59,25620,78,394.0
3628,35,60,25320,90,398.5
3629,35,60,25500,105,425.5
3630,34,49,25260,92,401.0
3631,44,66,25680,86,410.0
3632,39,39,25680,87,408.0
3633,39,51,25980,80,390.0
3634,38,42,25440,79,380.5
3635,39,71,25380,86,414.0
3636,37,109,25680,94,408.5
3637,33,53,25740,95,407.0
3638,40,91,25380,127,483.5
3639,41,98,25920,88,402.5
3640,39,171,25320,98,413.5
3641,41,138,25380,129,482.5
3642,46,133,25440,111,457.0
3643,42,143,25500,109,446.0
3644,38,86,25260,137,492.0
3645,42,125,25860,131,487.0
3646,47,81,25740,132,493.5
3647,36,62,25500,137,480.5
3648,40,69,25380,152,597.5
3649,40,77,26340,152,521.5
3650,40,73,25260,129,481.0
3651,33,105,25740,109,424.0
3652,41,93,25620,121,464.3
3653,41,80,25260,137,525.0
3654,44,56,25680,107,446.5
3655,44,63,26160,114,471.5
3656,39,68,25740,135,548.0
3657,39,49,25800,126,474.5
3658,36,37,25920,100,415.5
3659,41,80,26040,95,414.5
3660,37,41,26940,113,454.0
3661,37,57,25440,111,440.0
3662,45,226,25920,90,420.5
3663,47,251,25380,109,463.5
3664,46,69,26280,127,485.0
3665,37,136,25200,121,467.0
3666,39,182,25440,110,431.5
3667,39,218,25200,90,395.5
3668,39,49,25260,70,362.5
3669,36,73,26220,104,421.0
3670,39,192,25200,72,369.0
3671,40,89,25440,65,361.0
3672,36,61,26220,66,363.0
3673,34,34,25620,73,366.0
3674,28,28,25200,92,381.0
3675,28,28,25320,89,374.5
3676,36,36,25320,72,410.5
3677,48,183,25920,79,401.5
3678,34,49,26040,81,380.5
3679,27,27,25200,73,333.5
3680,34,35,25200,106,419.0
3681,42,42,25500,117,634.5
3682,40,40,25500,100,419.0
3683,44,44,25440,108,613.5
3684,39,39,25320,115,447.0
3685,45,45,26400,111,464.5
3686,34,34,25200,82,375.5
3687,32,32,25440,115,440.5
3688,37,37,25200,117,462.5
3689,40,40,25560,125,529.0
3690,37,37,25320,109,436.0
3691,46,46,25500,108,459.0
3692,35,35,25558,104,422.0
3693,41,41,25371,112,447.0
3694,35,35,25620,107,430.0
3695,34,35,25654,109,489.5
3696,47,47,25260,120,473.5
3697,42,42,25675,102,428.5
3698,46,46,25539,99,458.0
3699,44,44,25255,95,422.0
3700,44,44,25356,104,443.5
3701,44,44,26139,94,422.0
3702,42,42,25426,109,441.0
3703,39,39,25541,88,402.0
3704,45,45,25229,64,373.0
3705,40,40,25530,104,427.0
3706,50,50,25239,89,425.0
3707,41,41,25616,102,438.0
3708,44,44,25676,80,395.5
3709,43,43,25932,104,445.0
3710,52,52,25982,90,433.0
3711,44,44,25261,90,420.0
3712,38,38,25290,73,369.0
3713,45,45,25872,86,410.0
3714,51,65,25636,112,468.0
3715,40,40,25378,84,400.0
3716,39,42,25867,84,391.0
3717,47,65,25641,126,489.5
3718,42,53,25209,102,432.5
3719,42,43,25810,113,449.0
3720,40,41,25748,92,420.5
3721,43,43,25690,101,425.5
3722,40,48,25257,121,475.0
3723,44,45,26404,118,522.0
3724,40,43,25549,125,465.0
3725,34,35,27203,128,481.0
3726,35,35,25435,96,401.5
3727,37,40,25849,112,436.0
3728,40,40,25463,93,409.5
3729,34,34,26387,119,446.0
3730,40,41,25646,113,493.5
3731,39,53,25619,113,447.5
3732,36,37,25330,108,432.5
3733,45,52,27113,96,439.0
3734,41,48,25528,87,403.5
3735,27,40,26366,144,507.5
3736,34,45,25207,110,439.5
3737,53,80,25508,107,527.0
3738,47,61,25418,103,463.5
3739,44,65,26996,100,443.5
3740,34,44,25277,112,443.5
3741,39,52,25919,91,410.0
3742,38,48,26445,108,453.5
3743,43,52,25442,91,422.5
3744,36,47,25312,94,407.5
3745,43,59,25272,88,463.5
3746,45,60,25633,105,453.0
3747,40,63,25428,116,461.5
3748,46,62,25516,99,441.0
3749,40,59,25470,133,496.0
3750,39,67,25519,111,439.0
3751,34,48,26091,112,443.0
3752,35,53,25696,111,445.0
3753,35,57,25614,134,487.0
